"AANSLUITINGEN_AANTAL	POSTCODE	POSTCODE_EIND	POSTCODE_AANTAL	PRODUCTSOORT	TYPE_AANSLUITING_MEEST_VOORKOMEND	TOT_E_INV	SJI GEMIDDELD"
"13	7345AB	7345AB	1	ELK	3x25	64693	4976.384615384615"
"22	7345AC	7345AC	1	ELK	3x25	62210	2827.7272727272725"
"35	7345AD	7345AD	1	ELK	3x25	29331	838.0285714285715"
"21	7345AE	7345AG	2	ELK	3x25	48047	2287.9523809523807"
"13	7345AJ	7345AJ	1	ELK	1x35	15991	1230.076923076923"
"13	7345AK	7345AK	1	ELK	3x25	32878	2529.076923076923"
"21	7345AL	7345AL	1	ELK	3x25	57975	2760.714285714286"
"18	7345AM	7345AM	1	ELK	3x25	18087	1004.8333333333334"
"18	7345AN	7345AP	2	ELK	3x25	9415	523.0555555555555"
"10	7345AR	7345AR	1	ELK	3x25	30026	3002.6"
"16	7345AS	7345AS	1	ELK	3x25	35861	2241.3125"
"16	7345AT	7345AT	1	ELK	3x25	52751	3296.9375"
"12	7345AV	7345BA	2	ELK	3x25	11190	932.5"
"14	7345BB	7345BB	1	ELK	3x25	36541	2610.0714285714284"
"17	7345BC	7345BC	1	ELK	3x25	27267	1603.9411764705883"
"10	7345BD	7345BD	1	ELK	3x25	32230	3223.0"
"18	7345BE	7345BG	2	ELK	3x25	45468	2526.0"
"17	7345BH	7345BH	1	ELK	1x35	38254	2250.235294117647"
"19	7345BJ	7345BJ	1	ELK	3x25	23999	1263.1052631578948"
"19	7345BK	7345BK	1	ELK	1x35	31620	1664.2105263157894"
"18	7345CA	7345CA	1	ELK	3x25	32102	1783.4444444444443"
"15	7345CB	7345CB	1	ELK	3x25	40991	2732.733333333333"
"16	7345CC	7345CC	1	ELK	3x25	35692	2230.75"
"13	7345CD	7345CD	1	ELK	3x25	33429	2571.4615384615386"
"11	7345CE	7345CE	1	ELK	3x25	34469	3133.5454545454545"
"26	7345CG	7345CJ	2	ELK	3x25	60106	2311.769230769231"
"22	7345CK	7345CK	1	ELK	3x25	17370	789.5454545454545"
"26	7345CL	7345CM	2	ELK	3x25	64764	2490.923076923077"
"16	7345CN	7345CN	1	ELK	3x25	45125	2820.3125"
"14	7345CP	7345CP	1	ELK	3x25	42646	3046.1428571428573"
"16	7345CR	7345CR	1	ELK	3x25	7619	476.1875"
"12	7345DA	7345DA	1	ELK	1x25	15059	1254.9166666666667"
"18	7345DB	7345DC	2	ELK	3x25	27516	1528.6666666666667"
"12	7345DD	7345DE	2	ELK	3x25	50152	4179.333333333333"
"30	7345DG	7345DG	1	ELK	3x25	22638	754.6"
"21	7345DH	7345DH	1	ELK	3x25	38162	1817.2380952380952"
"17	7345DJ	7345DJ	1	ELK	3x25	48358	2844.5882352941176"
"19	7345DK	7345DK	1	ELK	1x35	12529	659.421052631579"
"19	7345DL	7345DL	1	ELK	1x35	24056	1266.1052631578948"
"22	7345DM	7345DN	2	ELK	3x25	45469	2066.7727272727275"
"17	7345DP	7345DS	3	ELK	3x25	33245	1955.5882352941176"
"17	7345DT	7345DV	2	ELK	3x25	27651	1626.5294117647059"
"16	7345DW	7345DW	1	ELK	3x25	28746	1796.625"
"14	7345DX	7345DX	1	ELK	3x25	63884	4563.142857142857"
"23	7345DZ	7345DZ	1	ELK	3x25	52546	2284.608695652174"
"17	7345EA	7345EB	2	ELK	3x25	89452	5261.882352941177"
"10	7345EC	7345EC	1	ELK	3x25	7737	773.7"
"13	7345ED	7345ED	1	ELK	3x25	11451	880.8461538461538"
"21	7345EE	7345EE	1	ELK	3x25	37467	1784.142857142857"
"14	7345EG	7345EG	1	ELK	3x25	43310	3093.5714285714284"
"24	7345EH	7345EH	1	ELK	3x25	29436	1226.5"
"25	7345EJ	7345EL	3	ELK	1x35	11088	443.52"
"44	7345EM	7345EM	1	ELK	1x35	6902	156.86363636363637"
"15	7345EN	7346AA	4	ELK	3x25	34498	2299.866666666667"
"29	7346AB	7346AB	1	ELK	3x25	34093	1175.6206896551723"
"20	7346AC	7346AC	1	ELK	3x25	41689	2084.45"
"12	7346AD	7346AD	1	ELK	3x25	20353	1696.0833333333333"
"19	7346AE	7346AE	1	ELK	3x25	14166	745.578947368421"
"25	7346AG	7346AG	1	ELK	3x25	31543	1261.72"
"14	7346AH	7346AH	1	ELK	3x25	12771	912.2142857142857"
"13	7346AJ	7346AJ	1	ELK	3x25	16575	1275.0"
"14	7346AK	7346AL	2	ELK	3x25	17680	1262.857142857143"
"10	7346AN	7346AV	4	ELK	3x25	0	0.0"
"16	7348BB	7348BC	2	ELK	3x25	10613	663.3125"
"14	7348BD	7348BD	1	ELK	3x25	6065	433.2142857142857"
"12	7348BG	7348BH	2	ELK	3x25	879	73.25"
"18	7348BJ	7348BJ	1	ELK	3x25	11430	635.0"
"18	7351AA	7351AA	1	ELK	1x35	2310	128.33333333333334"
"11	7351AB	7351AB	1	ELK	3x25	13409	1219.0"
"17	7351AC	7351AC	1	ELK	3x25	25476	1498.5882352941176"
"13	7351AD	7351AD	1	ELK	3x25	6174	474.9230769230769"
"17	7351AE	7351AE	1	ELK	1x35	15912	936.0"
"23	7351AG	7351AG	1	ELK	3x25	43725	1901.0869565217392"
"10	7351AH	7351AH	1	ELK	1x35	16739	1673.9"
"14	7351AJ	7351AK	2	ELK	1x35	18606	1329.0"
"14	7351AL	7351AL	1	ELK	1x35	8172	583.7142857142857"
"15	7351AM	7351AM	1	ELK	1x35	20198	1346.5333333333333"
"10	7351AN	7351AN	1	ELK	1x35	17117	1711.7"
"30	7351AP	7351AR	2	ELK	3x25	29187	972.9"
"22	7351AS	7351AS	1	ELK	3x25	41808	1900.3636363636363"
"10	7351AT	7351AT	1	ELK	3x25	7037	703.7"
"24	7351AV	7351AV	1	ELK	1x35	51181	2132.5416666666665"
"20	7351AW	7351AW	1	ELK	3x25	25107	1255.35"
"29	7351AX	7351AX	1	ELK	1x35	21315	735.0"
"21	7351AZ	7351AZ	1	ELK	3x25	19287	918.4285714285714"
"11	7351BA	7351BA	1	ELK	1x35	19922	1811.090909090909"
"20	7351BB	7351BC	2	ELK	3x25	36340	1817.0"
"16	7351BD	7351BE	2	ELK	3x25	14500	906.25"
"21	7351BG	7351BH	2	ELK	3x25	27326	1301.2380952380952"
"10	7351BJ	7351BL	3	ELK	3x25	42977	4297.7"
"27	7351BM	7351BN	2	ELK	3x25	24536	908.7407407407408"
"10	7351BP	7351BP	1	ELK	3x25	17950	1795.0"
"16	7351BR	7351BR	1	ELK	3x25	19054	1190.875"
"12	7351BS	7351BS	1	ELK	3x25	7396	616.3333333333334"
"14	7351BT	7351BT	1	ELK	3x25	22855	1632.5"
"13	7351CA	7351CA	1	ELK	1x35	8679	667.6153846153846"
"16	7351CB	7351CB	1	ELK	1x35	10700	668.75"
"12	7351CC	7351CC	1	ELK	1x35	16856	1404.6666666666667"
"19	7351CD	7351CE	2	ELK	1x35	27563	1450.6842105263158"
"12	7351CT	7351DA	2	ELK	1x35	1120	93.33333333333333"
"22	7351DB	7351DC	2	ELK	1x35	2448	111.27272727272727"
"13	7351DD	7351DE	2	ELK	3x25	5641	433.9230769230769"
"12	7351TA	7351TA	1	ELK	3x25	0	0.0"
"12	7351TB	7351TC	2	ELK	3x25	6802	566.8333333333334"
"20	7351TD	7351TE	2	ELK	1x35	3701	185.05"
"27	7351TG	7351TH	2	ELK	3x25	60460	2239.259259259259"
"11	7351TJ	7351TJ	1	ELK	3x25	1644	149.45454545454547"
"20	7351TK	7351TL	2	ELK	3x25	30753	1537.65"
"12	7351TM	7351TN	2	ELK	3x25	3621	301.75"
"13	7351TP	7351TS	3	ELK	3x25	2061	158.53846153846155"
"21	7352TA	7352TA	1	ELK	3x25	17702	842.952380952381"
"12	7352TB	7352TB	1	ELK	3x25	8855	737.9166666666666"
"14	7352TC	7361AA	2	ELK	3x25	34485	2463.214285714286"
"13	7361AB	7361AB	1	ELK	3x25	19999	1538.3846153846155"
"34	7361AC	7361AD	2	ELK	3x25	53382	1570.0588235294117"
"12	7361AE	7361AE	1	ELK	3x25	11257	938.0833333333334"
"26	7361AG	7361AG	1	ELK	1x35	20298	780.6923076923077"
"19	7361AH	7361AH	1	ELK	1x35	22966	1208.7368421052631"
"21	7361AJ	7361AJ	1	ELK	1x35	28608	1362.2857142857142"
"30	7361AK	7361AK	1	ELK	1x35	60483	2016.1"
"12	7361AL	7361AL	1	ELK	1x35	10903	908.5833333333334"
"10	7361AM	7361AM	1	ELK	3x25	16111	1611.1"
"20	7361AN	7361AP	2	ELK	1x35	15019	750.95"
"12	7361AR	7361AR	1	ELK	3x25	1454	121.16666666666667"
"10	7361AS	7361AS	1	ELK	3x25	16868	1686.8"
"27	7361AT	7361AT	1	ELK	3x25	61630	2282.5925925925926"
"19	7361AV	7361AV	1	ELK	3x25	9063	477.0"
"29	7361AW	7361AW	1	ELK	3x25	11209	386.51724137931035"
"25	7361AX	7361AZ	2	ELK	3x25	30126	1205.04"
"22	7361BC	7361BD	2	ELK	3x25	56524	2569.2727272727275"
"31	7361BE	7361BE	1	ELK	1x35	34044	1098.1935483870968"
"13	7361BG	7361BH	2	ELK	1x35	15089	1160.6923076923076"
"23	7361BJ	7361BK	2	ELK	1x35	11939	519.0869565217391"
"22	7361BL	7361BL	1	ELK	1x35	25905	1177.5"
"15	7361BM	7361BM	1	ELK	1x35	22334	1488.9333333333334"
"14	7361BN	7361BN	1	ELK	1x35	23807	1700.5"
"27	7361BP	7361BR	2	ELK	1x35	18510	685.5555555555555"
"23	7361BS	7361BV	2	ELK	1x35	20886	908.0869565217391"
"11	7361BW	7361BW	1	ELK	1x35	15405	1400.4545454545455"
"11	7361BX	7361BX	1	ELK	1x35	13901	1263.7272727272727"
"35	7361BZ	7361BZ	1	ELK	1x35	53296	1522.7428571428572"
"11	7361CA	7361CA	1	ELK	1x35	18258	1659.8181818181818"
"26	7361CB	7361CB	1	ELK	3x25	44995	1730.576923076923"
"13	7361CC	7361CC	1	ELK	1x35	0	0.0"
"10	7361CD	7361CE	2	ELK	1x35	20316	2031.6"
"33	7361CG	7361CG	1	ELK	1x35	32146	974.1212121212121"
"16	7361CH	7361CH	1	ELK	3x25	26428	1651.75"
"15	7361CJ	7361CJ	1	ELK	3x25	23939	1595.9333333333334"
"13	7361CK	7361CL	2	ELK	3x25	15366	1182.0"
"22	7361CM	7361CM	1	ELK	3x25	36575	1662.5"
"12	7361CN	7361CN	1	ELK	3x25	16093	1341.0833333333333"
"11	7361CP	7361CR	2	ELK	3x25	22236	2021.4545454545455"
"19	7361CS	7361CS	1	ELK	3x25	32310	1700.5263157894738"
"26	7361CT	7361CT	1	ELK	3x25	54447	2094.1153846153848"
"11	7361CV	7361CV	1	ELK	3x25	14011	1273.7272727272727"
"16	7361CW	7361CW	1	ELK	3x25	14749	921.8125"
"20	7361CX	7361CZ	2	ELK	3x25	19037	951.85"
"10	7361DA	7361DD	2	ELK	3x25	23108	2310.8"
"23	7361DK	7361DK	1	ELK	3x25	23253	1011.0"
"13	7361DL	7361EA	2	ELK	3x25	34992	2691.6923076923076"
"14	7361EB	7361EB	1	ELK	3x25	27458	1961.2857142857142"
"17	7361ED	7361ED	1	ELK	3x25	42676	2510.3529411764707"
"12	7361EG	7361EH	2	ELK	3x25	11273	939.4166666666666"
"11	7361EJ	7361EJ	1	ELK	3x25	12002	1091.090909090909"
"39	7361EK	7361EN	3	ELK	3x25	68426	1754.5128205128206"
"10	7361EP	7361EP	1	ELK	3x25	12571	1257.1"
"16	7361ER	7361ES	2	ELK	3x25	37608	2350.5"
"32	7361ET	7361EW	2	ELK	1x35	38235	1194.84375"
"16	7361EX	7361EX	1	ELK	1x35	23313	1457.0625"
"11	7361GA	7361GA	1	ELK	3x25	18333	1666.6363636363637"
"34	7361GB	7361GB	1	ELK	1x35	1	0.029411764705882353"
"10	7361GC	7361GC	1	ELK	3x25	1841	184.1"
"18	7361GD	7361GE	2	ELK	3x25	19325	1073.611111111111"
"24	7361GG	7361GG	1	ELK	3x25	23928	997.0"
"16	7361GH	7361GK	3	ELK	3x25	25113	1569.5625"
"10	7361GL	7361GL	1	ELK	3x25	24607	2460.7"
"19	7361GM	7361GN	2	ELK	3x25	22682	1193.7894736842106"
"10	7361GP	7361GP	1	ELK	3x25	3921	392.1"
"10	7361GR	7361GR	1	ELK	3x25	3180	318.0"
"12	7361GS	7361GS	1	ELK	3x25	4271	355.9166666666667"
"10	7361GT	7361GT	1	ELK	3x25	1668	166.8"
"19	7361GV	7361GV	1	ELK	1x35	34586	1820.3157894736842"
"43	7361GW	7361GX	2	ELK	1x35	27354	636.1395348837209"
"16	7361GZ	7361HA	2	ELK	3x25	29821	1863.8125"
"18	7361HB	7361HC	2	ELK	3x25	30684	1704.6666666666667"
"14	7361TA	7361TA	1	ELK	3x25	27490	1963.5714285714287"
"12	7361TB	7361TB	1	ELK	3x25	18575	1547.9166666666667"
"24	7361TC	7361TD	2	ELK	3x25	7387	307.7916666666667"
"28	7361TE	7361TE	1	ELK	3x25	19965	713.0357142857143"
"21	7361TG	7361TG	1	ELK	3x25	16574	789.2380952380952"
"12	7361TH	7361TH	1	ELK	3x25	14444	1203.6666666666667"
"13	7361TJ	7361TJ	1	ELK	3x25	19223	1478.6923076923076"
"10	7361TK	7361TK	1	ELK	3x25	4088	408.8"
"10	7361TL	7361TL	1	ELK	3x25	6516	651.6"
"16	7361TM	7361TP	3	ELK	3x25	19179	1198.6875"
"12	7361TR	7361TR	1	ELK	3x25	17538	1461.5"
"22	7361TS	7361TS	1	ELK	3x25	40861	1857.3181818181818"
"26	7361TT	7361ZA	4	ELK	1x35	17272	664.3076923076923"
"18	7361ZB	7361ZB	1	ELK	1x35	14106	783.6666666666666"
"18	7361ZC	7361ZC	1	ELK	1x35	17371	965.0555555555555"
"26	7361ZD	7361ZD	1	ELK	1x35	14522	558.5384615384615"
"17	7361ZE	7361ZG	2	ELK	3x25	26339	1549.3529411764705"
"21	7361ZJ	7361ZL	2	ELK	1x35	14338	682.7619047619048"
"16	7361ZM	7361ZM	1	ELK	1x35	25211	1575.6875"
"10	7361ZN	7361ZN	1	ELK	1x35	9726	972.6"
"16	7361ZP	7361ZP	1	ELK	1x35	23006	1437.875"
"42	7361ZR	7361ZR	1	ELK	1x35	50607	1204.9285714285713"
"12	7361ZS	7361ZS	1	ELK	1x35	22119	1843.25"
"11	7361ZT	7361ZT	1	ELK	1x35	1645	149.54545454545453"
"29	7361ZW	7361ZW	1	ELK	1x35	12195	420.51724137931035"
"26	7361ZX	7361ZX	1	ELK	1x35	18760	721.5384615384615"
"10	7361ZZ	7361ZZ	1	ELK	1x35	1198	119.8"
"25	7364AA	7364AA	1	ELK	3x25	45988	1839.52"
"13	7364AB	7364AC	2	ELK	3x25	40560	3120.0"
"16	7364AD	7364AD	1	ELK	3x25	29383	1836.4375"
"31	7364AE	7364AE	1	ELK	3x25	63874	2060.451612903226"
"14	7364AG	7364AG	1	ELK	3x25	31362	2240.1428571428573"
"16	7364AH	7364AH	1	ELK	3x25	29247	1827.9375"
"17	7364AJ	7364AK	2	ELK	3x25	21196	1246.8235294117646"
"23	7364AL	7364AL	1	ELK	3x25	19132	831.8260869565217"
"20	7364AM	7364AN	2	ELK	3x25	4548	227.4"
"12	7364AP	7364AT	4	ELK	3x25	35135	2927.9166666666665"
"25	7364AV	7364AV	1	ELK	3x25	51738	2069.52"
"13	7364AZ	7364AZ	1	ELK	1x35	17069	1313.0"
"21	7364BA	7364BB	2	ELK	3x25	44957	2140.809523809524"
"33	7364BC	7364BC	1	ELK	3x25	49288	1493.5757575757575"
"16	7364BD	7364BD	1	ELK	1x35	23228	1451.75"
"33	7364BE	7364BG	2	ELK	1x35	49191	1490.6363636363637"
"24	7364BH	7364BH	1	ELK	3x25	38549	1606.2083333333333"
"27	7364BJ	7364BJ	1	ELK	3x25	77302	2863.037037037037"
"17	7364BK	7364BK	1	ELK	3x25	29837	1755.1176470588234"
"14	7364BL	7364BM	2	ELK	3x25	27381	1955.7857142857142"
"23	7364BN	7364BP	2	ELK	3x25	60893	2647.521739130435"
"13	7364BR	7364BR	1	ELK	3x25	28962	2227.846153846154"
"10	7364BS	7364BS	1	ELK	3x25	33404	3340.4"
"13	7364BT	7364BT	1	ELK	3x25	18191	1399.3076923076924"
"15	7364BV	7364BV	1	ELK	3x25	27220	1814.6666666666667"
"21	7364BW	7364BX	2	ELK	3x25	35283	1680.142857142857"
"16	7364BZ	7364BZ	1	ELK	3x25	18119	1132.4375"
"31	7364CA	7364CB	2	ELK	3x25	103342	3333.6129032258063"
"23	7364CC	7364CD	2	ELK	3x25	30017	1305.0869565217392"
"14	7364CE	7364CG	2	ELK	3x25	22314	1593.857142857143"
"12	7371AA	7371AA	1	ELK	3x25	21931	1827.5833333333333"
"13	7371AB	7371AB	1	ELK	3x25	48102	3700.153846153846"
"11	7371AC	7371AC	1	ELK	3x25	17474	1588.5454545454545"
"19	7371AD	7371AE	2	ELK	3x25	30817	1621.9473684210527"
"33	7371AG	7371AH	2	ELK	3x25	61629	1867.5454545454545"
"16	7371AJ	7371AJ	1	ELK	3x25	13987	874.1875"
"56	7371AK	7371AL	2	ELK	1x35	78816	1407.4285714285713"
"23	7371AM	7371AM	1	ELK	3x25	7417	322.4782608695652"
"18	7371AN	7371AN	1	ELK	1x35	10346	574.7777777777778"
"17	7371AP	7371AP	1	ELK	1x35	18287	1075.7058823529412"
"19	7371AR	7371AR	1	ELK	1x25	16488	867.7894736842105"
"14	7371AS	7371AS	1	ELK	3x25	26289	1877.7857142857142"
"23	7371AT	7371AT	1	ELK	1x35	19616	852.8695652173913"
"32	7371AV	7371AW	2	ELK	1x35	24035	751.09375"
"15	7371AX	7371AX	1	ELK	1x35	21433	1428.8666666666666"
"19	7371AZ	7371AZ	1	ELK	1x35	0	0.0"
"19	7371BA	7371BA	1	ELK	1x35	0	0.0"
"19	7371BB	7371BC	2	ELK	1x35	3902	205.3684210526316"
"15	7371BD	7371BD	1	ELK	1x25	3900	260.0"
"13	7371BE	7371BG	2	ELK	1x35	14103	1084.8461538461538"
"12	7371BH	7371BH	1	ELK	1x25	7645	637.0833333333334"
"25	7371BJ	7371BJ	1	ELK	1x25	10582	423.28"
"16	7371BK	7371BK	1	ELK	1x35	30510	1906.875"
"31	7371BL	7371BM	2	ELK	1x35	44159	1424.483870967742"
"27	7371BN	7371BN	1	ELK	3x25	42066	1558.0"
"16	7371BP	7371BP	1	ELK	3x25	24983	1561.4375"
"13	7371BR	7371BR	1	ELK	1x35	22453	1727.1538461538462"
"19	7371BS	7371BS	1	ELK	3x25	42710	2247.8947368421054"
"21	7371BT	7371BT	1	ELK	1x35	31050	1478.5714285714287"
"14	7371BV	7371BV	1	ELK	3x25	11906	850.4285714285714"
"16	7371BW	7371BW	1	ELK	1x35	18230	1139.375"
"23	7371BX	7371BX	1	ELK	3x25	38131	1657.8695652173913"
"27	7371BZ	7371BZ	1	ELK	3x25	37758	1398.4444444444443"
"35	7371CA	7371CB	2	ELK	3x25	12925	369.2857142857143"
"16	7371CC	7371CC	1	ELK	3x25	28394	1774.625"
"12	7371CD	7371CD	1	ELK	3x25	27653	2304.4166666666665"
"12	7371CE	7371CE	1	ELK	3x25	52278	4356.5"
"13	7371CG	7371CG	1	ELK	1x35	6121	470.84615384615387"
"15	7371CH	7371CH	1	ELK	3x25	31204	2080.266666666667"
"12	7371CJ	7371CJ	1	ELK	3x25	14499	1208.25"
"24	7371CK	7371CL	2	ELK	3x25	21823	909.2916666666666"
"24	7371CM	7371CM	1	ELK	1x35	6728	280.3333333333333"
"41	7371CN	7371CN	1	ELK	1x35	22573	550.560975609756"
"14	7371CP	7371CP	1	ELK	3x25	26096	1864.0"
"31	7371CR	7371CS	2	ELK	3x25	64833	2091.3870967741937"
"17	7371CT	7371CV	2	ELK	3x25	30972	1821.8823529411766"
"19	7371CW	7371CW	1	ELK	3x25	28169	1482.578947368421"
"13	7371CX	7371CZ	2	ELK	3x25	13151	1011.6153846153846"
"15	7371DA	7371DB	2	ELK	3x25	21873	1458.2"
"12	7371DC	7371DC	1	ELK	3x25	28572	2381.0"
"33	7371DD	7371DE	2	ELK	3x25	36887	1117.7878787878788"
"11	7371DG	7371DG	1	ELK	3x25	28835	2621.3636363636365"
"23	7371EA	7371EA	1	ELK	3x25	64110	2787.391304347826"
"11	7371EB	7371EC	2	ELK	3x25	27616	2510.5454545454545"
"10	7371ED	7371ED	1	ELK	3x25	19834	1983.4"
"11	7371EE	7371EE	1	ELK	3x25	17489	1589.909090909091"
"11	7371EG	7371EH	2	ELK	3x25	6311	573.7272727272727"
"16	7371EJ	7371EJ	1	ELK	3x25	9762	610.125"
"23	7371EK	7371EK	1	ELK	3x25	53921	2344.391304347826"
"15	7371EL	7371EM	2	ELK	3x25	20572	1371.4666666666667"
"14	7371EN	7371EP	2	ELK	3x25	16349	1167.7857142857142"
"25	7371ER	7371ES	2	ELK	3x25	51467	2058.68"
"12	7371ET	7371ET	1	ELK	3x25	25772	2147.6666666666665"
"17	7371EV	7371EV	1	ELK	3x25	27096	1593.8823529411766"
"11	7371EW	7371EW	1	ELK	3x25	4812	437.45454545454544"
"11	7371EX	7371EX	1	ELK	3x25	6884	625.8181818181819"
"17	7371EZ	7371EZ	1	ELK	3x25	9772	574.8235294117648"
"13	7371GA	7371GA	1	ELK	3x25	38616	2970.4615384615386"
"13	7371GB	7371GC	2	ELK	3x25	30463	2343.3076923076924"
"10	7371GD	7371GE	2	ELK	3x25	16943	1694.3"
"15	7371GG	7371GG	1	ELK	3x25	61014	4067.6"
"13	7371GH	7371GH	1	ELK	3x25	44297	3407.4615384615386"
"29	7371GJ	7371GJ	1	ELK	3x25	58335	2011.551724137931"
"19	7371GK	7371GK	1	ELK	3x25	46815	2463.9473684210525"
"23	7371GL	7371GL	1	ELK	3x25	26013	1131.0"
"14	7371GM	7371JA	3	ELK	3x25	122371	8740.785714285714"
"19	7371KA	7371KB	2	ELK	3x25	78071	4109.0"
"22	7371KC	7371KC	1	ELK	3x25	36974	1680.6363636363637"
"19	7371SP	7371SP	1	ELK	1x35	14419	758.8947368421053"
"13	7371SR	7371SR	1	ELK	1x35	18462	1420.1538461538462"
"12	7371ST	7371ST	1	ELK	3x25	20867	1738.9166666666667"
"19	7371SV	7371SV	1	ELK	1x35	0	0.0"
"11	7371SW	7371SW	1	ELK	1x35	8585	780.4545454545455"
"14	7371SX	7371SX	1	ELK	3x25	35400	2528.5714285714284"
"15	7371SZ	7371SZ	1	ELK	1x35	22819	1521.2666666666667"
"23	7371TB	7381AA	2	ELK	3x25	55939	2432.1304347826085"
"12	7381AB	7381AB	1	ELK	3x25	10405	867.0833333333334"
"15	7381AC	7381AC	1	ELK	3x25	22121	1474.7333333333333"
"11	7381AD	7381AD	1	ELK	3x25	40425	3675.0"
"22	7381AE	7381AG	2	ELK	3x25	48276	2194.3636363636365"
"21	7381AH	7381AJ	2	ELK	3x25	19908	948.0"
"29	7381AK	7381AL	2	ELK	3x25	126223	4352.517241379311"
"15	7381AM	7381AM	1	ELK	3x25	8074	538.2666666666667"
"10	7381AN	7381AN	1	ELK	3x25	21132	2113.2"
"18	7381AP	7381AP	1	ELK	3x25	20206	1122.5555555555557"
"11	7381AR	7381AS	2	ELK	3x25	22074	2006.7272727272727"
"13	7381AT	7381AT	1	ELK	3x25	22128	1702.1538461538462"
"10	7381AV	7381AW	2	ELK	3x25	5960	596.0"
"28	7381AX	7381BA	2	ELK	3x25	57897	2067.75"
"22	7381BB	7381BB	1	ELK	3x25	78587	3572.1363636363635"
"11	7381BC	7381BC	1	ELK	3x25	38906	3536.909090909091"
"37	7381BD	7381BE	2	ELK	3x25	34473	931.7027027027027"
"26	7381BG	7381BG	1	ELK	3x25	39535	1520.576923076923"
"18	7381BH	7381BH	1	ELK	3x25	38614	2145.222222222222"
"18	7381BJ	7381BJ	1	ELK	3x25	26854	1491.888888888889"
"27	7381BK	7381BK	1	ELK	3x25	69136	2560.5925925925926"
"25	7381BL	7381BL	1	ELK	3x25	99325	3973.0"
"10	7381BM	7381BM	1	ELK	3x25	3856	385.6"
"13	7381BN	7381BR	3	ELK	3x25	36475	2805.769230769231"
"29	7381BS	7381BS	1	ELK	3x25	65278	2250.9655172413795"
"27	7381BT	7381BT	1	ELK	3x25	157498	5833.259259259259"
"10	7381BV	7381BV	1	ELK	3x25	23701	2370.1"
"30	7381BX	7381CA	3	ELK	3x25	115245	3841.5"
"19	7381CB	7381CB	1	ELK	1x35	34137	1796.6842105263158"
"17	7381CC	7381CC	1	ELK	3x25	26547	1561.5882352941176"
"14	7381CD	7381CD	1	ELK	1x35	18532	1323.7142857142858"
"32	7381CE	7381CG	2	ELK	1x35	52939	1654.34375"
"12	7381CH	7381CH	1	ELK	1x35	6299	524.9166666666666"
"14	7381CJ	7381CJ	1	ELK	1x35	20848	1489.142857142857"
"14	7381CK	7381CK	1	ELK	1x35	12611	900.7857142857143"
"28	7381CL	7381CM	2	ELK	1x35	45553	1626.892857142857"
"18	7381CN	7381CN	1	ELK	3x25	51138	2841.0"
"25	7381CP	7381CP	1	ELK	1x35	29446	1177.84"
"10	7381CR	7381CR	1	ELK	3x25	26250	2625.0"
"29	7381EA	7381GA	2	ELK	3x25	65910	2272.7586206896553"
"10	7381GB	7381GB	1	ELK	3x25	12351	1235.1"
"34	7382AA	7382AB	2	ELK	3x25	89543	2633.6176470588234"
"20	7382AC	7382AC	1	ELK	3x25	94870	4743.5"
"26	7382AD	7382AD	1	ELK	3x25	37001	1423.1153846153845"
"17	7382AE	7382AH	3	ELK	3x25	20851	1226.5294117647059"
"27	7382AJ	7382AK	2	ELK	3x25	57036	2112.4444444444443"
"15	7382AL	7382AL	1	ELK	3x25	29176	1945.0666666666666"
"14	7382AM	7382AM	1	ELK	3x25	101659	7261.357142857143"
"17	7382AN	7382AP	2	ELK	3x25	22180	1304.7058823529412"
"14	7382AR	7382AS	2	ELK	3x25	50818	3629.8571428571427"
"22	7382BA	7382BD	4	ELK	3x25	46581	2117.318181818182"
"27	7382BE	7382BE	1	ELK	3x25	39199	1451.8148148148148"
"26	7382BG	7382BH	2	ELK	3x25	42354	1629.0"
"15	7382BJ	7382BJ	1	ELK	3x25	50821	3388.0666666666666"
"13	7382BK	7382BK	1	ELK	3x25	23373	1797.923076923077"
"15	7382BL	7382BL	1	ELK	3x25	27828	1855.2"
"19	7382BM	7382BP	3	ELK	3x25	51944	2733.8947368421054"
"14	7382BR	7382BR	1	ELK	3x25	25215	1801.0714285714287"
"17	7382BS	7382BS	1	ELK	3x25	74332	4372.470588235294"
"17	7382BT	7382BT	1	ELK	3x25	57648	3391.0588235294117"
"21	7382BV	7382BV	1	ELK	3x25	23513	1119.6666666666667"
"23	7382BW	7382BW	1	ELK	3x25	28045	1219.3478260869565"
"12	7382BX	7382BX	1	ELK	1x25	500	41.666666666666664"
"31	7382BZ	7382BZ	1	ELK	1x35	74683	2409.1290322580644"
"15	7382CA	7382CA	1	ELK	1x25	7201	480.06666666666666"
"12	7382CB	7382CB	1	ELK	1x25	5683	473.5833333333333"
"29	7382CC	7382CC	1	ELK	1x35	42946	1480.896551724138"
"25	7382CD	7382CD	1	ELK	3x25	32952	1318.08"
"33	7382CE	7382CG	2	ELK	1x35	53561	1623.060606060606"
"39	7382CH	7382CK	3	ELK	3x25	44495	1140.8974358974358"
"19	7382CL	7382CL	1	ELK	3x25	35305	1858.157894736842"
"25	7382DA	7382DA	1	ELK	3x25	72814	2912.56"
"19	7382DB	7382DB	1	ELK	3x25	53802	2831.684210526316"
"16	7382EA	7382SB	3	ELK	3x25	26087	1630.4375"
"15	7383AA	7383AA	1	ELK	3x25	29210	1947.3333333333333"
